Domain;Area Code (M49);Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Area Harvested Value;Yield;Production;Flag;Flag Description
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;1997;1997;t;487654;;;487654;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;1998;1998;t;465538;;;465538;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;1999;1999;t;443700;;;443700;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2000;2000;t;460714;;;460714;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2001;2001;t;414000;;;414000;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2002;2002;t;351000;;;351000;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2003;2003;t;237375;;;237375;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2004;2004;t;274019;;;274019;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2005;2005;t;289365;;;289365;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2006;2006;t;308038;;;308038;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2007;2007;t;278728;;;278728;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2008;2008;t;260927;;;260927;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2009;2009;t;280200;;;280200;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2010;2010;t;212900;;;212900;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2011;2011;t;274414;;;274414;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2012;2012;t;185494.3;;;185494.3;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2013;2013;t;285232.7;;;285232.7;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2014;2014;t;250377.3;;;250377.3;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2015;2015;t;248007.4;;;248007.4;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2016;2016;t;268331;;;268331;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2017;2017;t;243671;;;243671;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2018;2018;t;250460;;;250460;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2019;2019;t;294730;;;294730;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2020;2020;t;299880;;;299880;A;Official figure
Crops and livestock products;380;Italy;5510;Production;1445;Sunflower seed;2021;2021;t;282400;;;282400;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1961;1961;ha;4345449;4345449;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1962;1962;ha;4555528;4555528;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1963;1963;ha;4394395;4394395;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1964;1964;ha;4408076;4408076;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1965;1965;ha;4288403;4288403;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1966;1966;ha;4274116;4274116;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1967;1967;ha;4011844;4011844;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1968;1968;ha;4280082;4280082;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1969;1969;ha;4217920;4217920;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1970;1970;ha;4138372;4138372;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1971;1971;ha;3910000;3910000;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1972;1972;ha;3804000;3804000;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1973;1973;ha;3590200;3590200;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1974;1974;ha;3712300;3712300;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1975;1975;ha;3544500;3544500;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1976;1976;ha;3544000;3544000;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1977;1977;ha;2796438;2796438;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1978;1978;ha;3472000;3472000;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1979;1979;ha;3452300;3452300;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1980;1980;ha;3408100;3408100;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1981;1981;ha;3258713;3258713;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1982;1982;ha;3326698;3326698;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1983;1983;ha;3332993;3332993;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1984;1984;ha;3273876;3273876;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1985;1985;ha;3034002;3034002;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1986;1986;ha;3135660;3135660;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1987;1987;ha;3086861;3086861;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1988;1988;ha;2875916;2875916;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1989;1989;ha;2943542;2943542;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1990;1990;ha;2772759;2772759;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1991;1991;ha;2683014;2683014;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1992;1992;ha;2517407;2517407;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1993;1993;ha;2299228;2299228;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1994;1994;ha;2371390;2371390;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1995;1995;ha;2482120;2482120;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1996;1996;ha;2407992;2407992;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1997;1997;ha;2366121;2366121;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1998;1998;ha;2327950;2327950;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;1999;1999;ha;2387266;2387266;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2000;2000;ha;2322840;2322840;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2001;2001;ha;2289372;2289372;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2002;2002;ha;2415535;2415535;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2003;2003;ha;2266760;2266760;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2004;2004;ha;2353972;2353972;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2005;2005;ha;2122896;2122896;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2006;2006;ha;1925651;1925651;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2007;2007;ha;2100437;2100437;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2008;2008;ha;2288849;2288849;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2009;2009;ha;1822355;1822355;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2010;2010;ha;1830475;1830475;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2011;2011;ha;1732580;1732580;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2012;2012;ha;1853637;1853637;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2013;2013;ha;1902157;1902157;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2014;2014;ha;1874179;1874179;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2015;2015;ha;1882516;1882516;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2016;2016;ha;1912418;1912418;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2017;2017;ha;1806572;1806572;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2018;2018;ha;1821730;1821730;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2019;2019;ha;1754640;1754640;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2020;2020;ha;1711220;1711220;;;A;Official figure
Crops and livestock products;380;Italy;5312;Area harvested;111;Wheat;2021;2021;ha;1726610;1726610;;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1961;1961;100 g/ha;19103;;1,91;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1962;1962;100 g/ha;20847;;2,08;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1963;1963;100 g/ha;18494;;1,85;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1964;1964;100 g/ha;19477;;1,95;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1965;1965;100 g/ha;22796;;2,28;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1966;1966;100 g/ha;21992;;2,20;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1967;1967;100 g/ha;23918;;2,39;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1968;1968;100 g/ha;22559;;2,26;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1969;1969;100 g/ha;22724;;2,27;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1970;1970;100 g/ha;23412;;2,34;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1971;1971;100 g/ha;25560;;2,56;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1972;1972;100 g/ha;24330;;2,43;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1973;1973;100 g/ha;24543;;2,45;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1974;1974;100 g/ha;25797;;2,58;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1975;1975;100 g/ha;26746;;2,67;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1976;1976;100 g/ha;25694;;2,57;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1977;1977;100 g/ha;22308;;2,23;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1978;1978;100 g/ha;26470;;2,65;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1979;1979;100 g/ha;26013;;2,60;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1980;1980;100 g/ha;26865;;2,69;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1981;1981;100 g/ha;27098;;2,71;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1982;1982;100 g/ha;26959;;2,70;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1983;1983;100 g/ha;26155;;2,62;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1984;1984;100 g/ha;30720;;3,07;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1985;1985;100 g/ha;27886;;2,79;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1986;1986;100 g/ha;29028;;2,90;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1987;1987;100 g/ha;30390;;3,04;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1988;1988;100 g/ha;27650;;2,77;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1989;1989;100 g/ha;25184;;2,52;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1990;1990;100 g/ha;29243;;2,92;;E;Estimated value
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1991;1991;100 g/ha;35094;;3,51;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1992;1992;100 g/ha;35506;;3,55;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1993;1993;100 g/ha;35533;;3,55;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1994;1994;100 g/ha;34796;;3,48;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1995;1995;100 g/ha;32013;;3,20;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1996;1996;100 g/ha;33170;;3,32;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1997;1997;100 g/ha;28563;;2,86;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1998;1998;100 g/ha;35818;;3,58;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;1999;1999;100 g/ha;32434;;3,24;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2000;2000;100 g/ha;32133;;3,21;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2001;2001;100 g/ha;28013;;2,80;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2002;2002;100 g/ha;31247;;3,12;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2003;2003;100 g/ha;27482;;2,75;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2004;2004;100 g/ha;36698;;3,67;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2005;2005;100 g/ha;36352;;3,64;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2006;2006;100 g/ha;37295;;3,73;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2007;2007;100 g/ha;34137;;3,41;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2008;2008;100 g/ha;38689;;3,87;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2009;2009;100 g/ha;35859;;3,59;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2010;2010;100 g/ha;37421;;3,74;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2011;2011;100 g/ha;38335;;3,83;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2012;2012;100 g/ha;41293;;4,13;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2013;2013;100 g/ha;38441;;3,84;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2014;2014;100 g/ha;38107;;3,81;;A;Official figure
Crops and livestock products;380;Italy;5419;Yield;111;Wheat;2015;2015;100 g/ha;39280;;3,93;;A;Official figure
